Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Singapore R16,W vs Ghitescu,54% (7/13),71% (5/7),2/2,1/1,86% (12/14),0/0,0/0,100% (4/4),75% (3/4)
2019 W25 Andijan R16,L vs Ainitdinova,40% (8/20),20% (4/20),1/2,0/0,60% (9/15),6/8,4/5,- (0/0),- (0/0)
2019 W25 Jodhpur R16,L vs Inoue,57% (4/7),100% (3/3),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2019 W25 Jodhpur R32,W vs Desai,78% (7/9),46% (6/13),2/5,1/4,25% (1/4),2/2,0/0,- (0/0),- (0/0)
2017 Indore $15K R32,W vs Grinchishina,64% (7/11),58% (7/12),2/5,1/1,64% (9/14),0/0,0/0,- (0/0),- (0/0)
2017 Pune $25K R32,L vs Thandi,60% (12/20),29% (4/14),1/3,0/0,71% (10/14),5/7,1/2,67% (4/6),17% (1/6)
2017 Cairo $15K R16,L vs Franze,31% (4/13),69% (9/13),1/3,0/0,48% (10/21),1/3,0/1,- (0/0),- (0/0)
2017 Cairo $15K R32,W vs Gardella,40% (6/15),67% (6/9),2/3,1/2,60% (6/10),0/0,0/0,- (0/0),- (0/0)
2017 Targu Jiu $15K R32,W vs Hontama,54% (7/13),28% (5/18),2/4,1/2,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2017 Targu Jiu $15K QF,L vs Bulgaru,75% (9/12),36% (4/11),1/1,0/0,54% (7/13),0/2,0/1,- (0/0),- (0/0)
2017 Targu Jiu $15K R32,W vs Braga,100% (5/5),70% (7/10),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2017 Stuttgart Vaihingen $25K R32,L vs Primorac,60% (3/5),100% (3/3),0/0,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2017 Alkmaar $15K R16,L vs Heinrichs,100% (1/1),63% (5/8),0/0,0/0,43% (6/14),1/3,0/1,- (0/0),- (0/0)
2017 Alkmaar $15K R32,W vs Hoedt,62% (8/13),53% (8/15),2/2,1/1,14% (1/7),2/3,0/0,- (0/0),- (0/0)
2017 Curtea de Arges $15K SF,W vs Hering,86% (6/7),50% (6/12),2/3,1/2,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2017 Curtea de Arges $15K R16,W vs Tiron,43% (6/14),67% (6/9),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2017 Banja Luka $15K R16,W vs Spasojevic,69% (11/16),46% (6/13),2/5,1/3,81% (13/16),0/1,0/0,- (0/0),- (0/0)
2017 Banja Luka $15K R32,W vs Likic,67% (8/12),44% (4/9),2/4,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Nis $15K R32,L vs Jamrichova,40% (2/5),29% (2/7),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2017 Cairo $15K SF,L vs Bolkvadze,33% (3/9),60% (3/5),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2019 (4 matches),,53.1%,41.9%,55.6%,40.0%,59.5%,66.7%,66.7%,100.0%,75.0%
2017 (21 matches),,57.8%,52.9%,63.6%,70.6%,51.9%,42.1%,25.0%,52.9%,37.5%
2016 (18 matches),,51.6%,53.3%,73.9%,77.8%,51.3%,47.7%,59.3%,-,-
2015 (7 matches),,72.5%,45.3%,81.8%,100.0%,58.3%,46.2%,57.1%,-,-
2014 (3 matches),,62.5%,40.9%,0.0%,-,41.7%,25.0%,25.0%,61.5%,23.1%
Career (54 matches),,57.2%,50.2%,64.1%,71.4%,52.6%,46.2%,50.8%,61.8%,36.4%
