Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Singapore R16,W vs Ghitescu,46% (6/13),83% (5/6),1/2,42% (5/12),60% (3/5),2/2,1/2,0/0,1/1,0/0
2019 W25 Andijan R16,L vs Ainitdinova,47% (7/15),57% (4/7),1/5,64% (9/14),33% (3/9),2/4,1/1,2/3,0/0,0/0
2019 W25 Jodhpur R16,L vs Inoue,30% (3/10),100% (3/3),1/6,60% (6/10),0% (0/6),1/3,0/1,0/0,0/0,0/0
2019 W25 Jodhpur R32,W vs Desai,70% (7/10),86% (6/7),2/3,30% (3/10),0% (0/3),3/4,0/0,1/1,0/0,0/0
2017 Indore $15K R32,W vs Grinchishina,67% (8/12),88% (7/8),3/5,50% (6/12),17% (1/6),2/5,0/0,0/0,0/0,0/0
2017 Pune $25K R32,L vs Thandi,50% (8/16),50% (4/8),0/4,38% (6/16),33% (2/6),3/3,0/0,3/3,0/0,2/2
2017 Cairo $15K R16,L vs Franze,71% (10/14),90% (9/10),6/9,80% (12/15),8% (1/12),2/9,1/2,0/2,0/0,0/1
2017 Cairo $15K R32,W vs Gardella,78% (7/9),86% (6/7),2/4,50% (5/10),20% (1/5),4/5,1/1,0/0,1/1,0/0
2017 Targu Jiu $15K R32,W vs Hontama,63% (5/8),100% (5/5),1/2,33% (3/9),33% (1/3),4/5,2/2,0/0,1/1,0/0
2017 Targu Jiu $15K QF,L vs Bulgaru,47% (7/15),57% (4/7),1/6,53% (8/15),25% (2/8),2/3,0/0,0/0,0/0,0/0
2017 Targu Jiu $15K R32,W vs Braga,100% (8/8),88% (7/8),2/2,29% (2/7),0% (0/2),4/6,1/1,0/0,0/0,0/0
2017 Stuttgart Vaihingen $25K R32,L vs Primorac,33% (3/9),100% (3/3),1/5,67% (6/9),0% (0/6),0/3,0/0,1/2,0/0,0/0
2017 Alkmaar $15K R16,L vs Heinrichs,78% (7/9),71% (5/7),3/7,100% (9/9),11% (1/9),0/5,0/0,0/1,0/0,0/0
2017 Alkmaar $15K R32,W vs Hoedt,85% (11/13),73% (8/11),3/6,50% (7/14),14% (1/7),4/7,1/2,0/0,1/1,0/0
2017 Curtea de Arges $15K SF,W vs Hering,67% (6/9),100% (6/6),2/2,38% (3/8),33% (1/3),4/5,1/1,0/0,0/0,0/0
2017 Curtea de Arges $15K R16,W vs Tiron,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),4/5,1/1,0/0,1/1,0/0
2017 Banja Luka $15K R16,W vs Spasojevic,47% (7/15),86% (6/7),0/3,50% (7/14),57% (4/7),3/4,0/0,2/2,0/0,0/0
2017 Banja Luka $15K R32,W vs Likic,56% (5/9),80% (4/5),1/1,11% (1/9),0% (0/1),3/3,1/2,0/0,1/1,0/0
2017 Nis $15K R32,L vs Jamrichova,50% (4/8),50% (2/4),1/6,75% (6/8),0% (0/6),1/2,0/0,1/1,0/0,0/0
2017 Cairo $15K SF,L vs Bolkvadze,33% (3/9),100% (3/3),1/6,67% (6/9),0% (0/6),1/3,0/0,1/1,0/0,1/1
2019 (4 matches),,47.9%,78.3%,31.3%,50.0%,26.1%,61.5%,50.0%,75.0%,100.0%,-
2017 (21 matches),,62.3%,81.9%,44.2%,54.1%,18.4%,57.4%,66.7%,62.5%,83.3%,83.3%
2016 (18 matches),,47.1%,81.3%,35.5%,51.8%,15.9%,57.6%,84.6%,36.8%,100.0%,33.3%
2015 (7 matches),,48.6%,82.9%,25.0%,52.0%,35.9%,60.0%,71.4%,80.0%,66.7%,100.0%
2014 (3 matches),,38.7%,75.0%,28.6%,51.7%,6.7%,44.4%,0.0%,100.0%,-,-
Career (54 matches),,53.2%,81.3%,37.2%,53.5%,20.3%,57.8%,65.1%,56.5%,82.4%,63.2%
